shipment_id,batch_id,customer_id,ship_date,qty_units,shipment_status
SH202795,B100713,RC109,2023-06-05 10:11:00,6722,In Transit
SH202796,B102420,RC124,2023-11-29 21:38:00,4939,Delivered
SH202797,B101974,RC113,2024-08-23 19:46:00,3371,Delivered
SH202798,B100627,RC116,2023-08-15 04:59:00,4589,Delayed
SH202799,B100753,RC103,2024-06-11 08:17:00,5068,Delivered
SH202800,B100782,RC117,2024-12-13 04:38:00,7484,In Transit
SH202801,B102001,RC118,2024-03-03 01:27:00,2306,Delivered
SH202802,B100093,RC115,2023-03-30 17:16:00,6596,Delivered
SH202803,B100631,RC115,2025-03-15 09:53:00,6381,Delivered
SH202804,B102447,RC113,2024-12-11 12:27:00,2664,Delivered
SH202805,B102399,RC109,2023-03-04 23:48:00,5472,Delivered
SH202806,B102845,RC124,2023-01-20 13:14:00,1168,Delivered
SH202807,B102005,RC117,2023-05-12 12:20:00,6481,Delivered
SH202808,B101262,RC117,2025-03-26 13:32:00,2656,Delivered
SH202809,B102622,RC100,2025-04-21 01:37:00,6539,Delivered
SH202810,B102092,RC103,2025-05-22 05:35:00,7360,Delivered
SH202811,B102131,RC108,2025-05-05 23:52:00,4198,Delivered
SH202812,B102036,RC105,2025-01-25 18:58:00,2328,Delivered
SH202813,B102828,RC113,2024-02-20 09:43:00,5890,Delivered
SH202814,B100383,RC124,2024-11-22 16:38:00,7868,Delivered
SH202815,B102456,RC103,2024-06-09 14:10:00,7864,In Transit
SH202816,B100176,RC113,2024-04-12 06:27:00,5297,Delivered
SH202817,B100941,RC113,2024-09-16 05:49:00,3183,Delivered
SH202818,B102185,RC124,2023-04-07 21:13:00,3448,Delivered
SH202819,B101129,RC124,2023-07-17 10:16:00,1100,Delivered
SH202820,B100979,RC112,2024-03-01 17:27:00,3476,Delivered
SH202821,B102309,RC122,2023-11-26 17:30:00,1485,Delayed
SH202822,B101008,RC122,2024-08-16 02:04:00,3140,Delivered
SH202823,B101535,RC121,2024-04-12 17:37:00,2238,Delivered
SH202824,B102077,RC104,2023-12-30 13:24:00,5638,Delivered
SH202825,B102913,RC106,2025-02-06 12:09:00,3063,Delivered
SH202826,B101842,RC105,2024-06-11 10:42:00,6646,Delivered
SH202827,B101228,RC103,2023-05-22 23:17:00,1145,Delivered
SH202828,B101449,RC101,2024-12-07 13:03:00,2824,Delivered
SH202829,B100844,RC106,2023-03-04 13:01:00,4452,Delayed
SH202830,B101304,RC122,2024-07-25 09:25:00,5509,Delivered
SH202831,B102209,RC112,2023-11-20 18:01:00,6780,Delivered
SH202832,B102475,RC100,2025-04-30 02:07:00,4597,Delivered
SH202833,B102530,RC112,2023-04-22 02:04:00,4003,Delivered
SH202834,B100584,RC104,2024-02-05 06:41:00,4837,Delivered
SH202835,B100315,RC121,2024-07-17 23:38:00,6674,Delivered
SH202836,B102343,RC113,2023-11-18 07:40:00,6622,Delivered
SH202837,B100541,RC114,2024-03-05 18:27:00,7412,Delivered
SH202838,B100559,RC123,2025-04-07 02:18:00,2326,Delivered
SH202839,B100613,RC115,2024-06-01 10:55:00,3762,Delivered
SH202840,B101862,RC124,2024-04-09 21:29:00,7754,Delivered
SH202841,B100872,RC118,2023-04-27 19:16:00,4686,Delivered
SH202842,B100812,RC102,2024-08-27 06:08:00,7663,Delivered
SH202843,B102091,RC111,2025-02-11 16:45:00,4903,Delivered
SH202844,B102783,RC119,2024-06-29 22:39:00,2306,Delivered
SH202845,B102050,RC117,2025-05-29 22:28:00,6907,Delivered
SH202846,B102348,RC114,2025-02-16 05:05:00,2495,Delivered
SH202847,B100692,RC113,2024-12-07 13:06:00,3017,Delivered
SH202848,B102614,RC123,2024-07-07 19:59:00,3713,Delivered
SH202849,B102173,RC113,2025-05-31 17:21:00,4590,Delivered
SH202850,B100382,RC111,2024-04-27 15:19:00,6136,Delivered
SH202851,B102969,RC111,2023-11-23 09:31:00,7270,Delivered
SH202852,B100097,RC111,2023-02-09 08:10:00,4357,Delivered
SH202853,B100686,RC121,2025-04-05 07:45:00,6199,Delivered
SH202854,B102061,RC114,2024-07-17 13:06:00,2850,Delivered
SH202855,B102629,RC121,2023-04-25 13:24:00,7350,Delivered
SH202856,B102660,RC124,2023-09-22 15:25:00,3941,Delivered
SH202857,B100525,RC115,2023-10-11 02:43:00,3209,Delivered
SH202858,B100139,RC113,2023-05-03 04:51:00,2502,Delivered
SH202859,B102610,RC109,2024-11-13 15:56:00,1784,Delivered
SH202860,B101933,RC115,2023-05-09 17:39:00,5615,In Transit
SH202861,B102564,RC118,2024-10-04 09:44:00,1311,Delivered
SH202862,B100514,RC109,2024-11-23 13:01:00,3733,Delivered
SH202863,B102665,RC121,2023-09-12 03:45:00,1387,Delivered
SH202864,B102041,RC112,2023-03-17 19:09:00,7935,Delivered
SH202865,B101128,RC112,2024-12-04 05:29:00,6457,Delivered
SH202866,B101978,RC106,2024-10-18 11:41:00,2241,Delivered
SH202867,B100212,RC108,2024-08-23 19:31:00,1864,In Transit
SH202868,B100860,RC111,2024-12-03 23:44:00,7267,Delivered
SH202869,B101580,RC102,2023-02-07 17:52:00,5750,Delivered
SH202870,B102049,RC110,2025-05-11 21:49:00,3255,Delivered
SH202871,B102652,RC108,2023-08-21 05:18:00,3222,Delivered
SH202872,B101925,RC123,2024-04-17 05:03:00,3308,Delivered
SH202873,B101111,RC113,2024-01-27 15:14:00,3938,Delivered
SH202874,B101338,RC116,2024-02-21 21:19:00,3615,Delivered
SH202875,B100188,RC111,2024-07-13 02:24:00,3640,Delivered
SH202876,B102169,RC119,2023-05-12 04:42:00,4860,Delivered
SH202877,B100509,RC121,2024-02-25 21:57:00,7765,Delivered
SH202878,B102850,RC101,2024-02-27 08:45:00,3205,Delivered
SH202879,B102603,RC122,2025-04-03 14:55:00,2944,Delivered
SH202880,B102148,RC116,2025-05-01 19:55:00,1606,Delivered
SH202881,B102124,RC122,2024-07-25 00:23:00,5054,Delivered
SH202882,B102362,RC124,2025-05-10 06:32:00,5899,In Transit
SH202883,B101087,RC115,2024-06-03 09:31:00,2656,Delivered
SH202884,B101001,RC103,2024-01-02 22:39:00,958,Delivered
SH202885,B100986,RC124,2023-06-11 17:50:00,5229,Delivered
SH202886,B102218,RC103,2024-01-26 01:51:00,4576,Delivered
SH202887,B100266,RC111,2025-05-07 18:44:00,7812,Delivered
SH202888,B102808,RC122,2023-10-26 03:38:00,4966,In Transit
SH202889,B101052,RC115,2025-04-24 00:32:00,3814,Delivered
SH202890,B100265,RC123,2023-07-29 11:40:00,2433,Delivered
SH202891,B100769,RC118,2024-05-05 21:50:00,2953,Delivered
SH202892,B102587,RC118,2025-02-08 16:33:00,2799,In Transit
SH202893,B101827,RC107,2023-09-26 14:02:00,5203,In Transit
SH202894,B100112,RC118,2024-03-23 23:21:00,7983,Delivered
SH202895,B100370,RC117,2023-11-07 05:45:00,7002,Delayed
SH202896,B100572,RC116,2024-12-04 10:23:00,4676,Delivered
SH202897,B101424,RC124,2023-08-17 21:41:00,1339,Delivered
SH202898,B102023,RC124,2023-12-06 00:00:00,3284,Delivered
SH202899,B101167,RC109,2025-04-23 01:20:00,1505,Delayed
SH202900,B101322,RC101,2023-12-20 16:43:00,5859,Returned
SH202901,B101516,RC105,2025-01-21 12:36:00,7051,Delivered
SH202902,B101555,RC105,2023-02-01 10:49:00,1153,Delivered
SH202903,B100120,RC123,2025-06-12 21:35:00,1621,Delivered
SH202904,B102873,RC118,2024-02-29 03:31:00,5291,In Transit
SH202905,B102055,RC100,2025-02-27 22:52:00,2764,Delivered
SH202906,B100919,RC101,2024-02-11 06:12:00,7529,Delivered
SH202907,B101923,RC102,2024-06-24 03:18:00,2852,Delivered
SH202908,B101226,RC107,2025-04-18 22:17:00,5491,Delivered
SH202909,B100498,RC121,2023-03-07 20:55:00,1050,Delivered
SH202910,B102895,RC117,2024-08-29 11:47:00,521,Delivered
SH202911,B101000,RC115,2023-11-25 00:07:00,2966,Delivered
SH202912,B100112,RC120,2023-11-06 00:15:00,2480,Delivered
SH202913,B102303,RC118,2024-07-13 05:31:00,6206,In Transit
SH202914,B101205,RC124,2025-02-24 16:00:00,4214,Delivered
SH202915,B101749,RC111,2025-05-30 23:40:00,6059,Delivered
SH202916,B102341,RC112,2023-08-17 21:47:00,2528,Delivered
SH202917,B102908,RC101,2023-12-10 21:15:00,7445,Delivered
SH202918,B102284,RC102,2023-06-29 12:28:00,3556,Delivered
SH202919,B101096,RC124,2025-05-19 17:13:00,6450,Delivered
SH202920,B101771,RC123,2025-03-28 07:45:00,5065,Delivered
SH202921,B101038,RC114,2024-05-20 07:28:00,2260,Delivered
SH202922,B100034,RC123,2024-11-05 22:28:00,1217,Delivered
SH202923,B101890,RC122,2025-05-07 02:20:00,3356,Delivered
SH202924,B100860,RC122,2023-04-30 04:11:00,5243,Delivered
SH202925,B102528,RC121,2023-02-27 16:24:00,572,Delivered
SH202926,B102839,RC110,2024-05-03 10:30:00,5348,Delivered
SH202927,B101246,RC106,2025-03-28 00:30:00,1921,Delivered
SH202928,B102025,RC121,2024-08-19 09:35:00,7907,Delivered
SH202929,B101151,RC120,2024-10-15 13:14:00,1933,Delivered
SH202930,B100666,RC115,2023-02-23 22:10:00,7594,Delivered
SH202931,B101556,RC109,2023-04-05 04:28:00,6456,Delivered
SH202932,B101043,RC113,2023-07-08 15:09:00,5050,Delivered
SH202933,B102769,RC105,2023-08-27 14:11:00,4364,Delivered
SH202934,B100548,RC107,2025-01-11 04:06:00,5476,Delayed
SH202935,B100118,RC115,2024-08-13 19:03:00,3031,Delivered
SH202936,B101628,RC104,2023-08-26 23:59:00,4412,Delivered
SH202937,B102295,RC123,2023-03-30 20:44:00,7860,In Transit
SH202938,B102014,RC124,2023-11-07 10:13:00,3121,Delivered
SH202939,B101073,RC124,2024-05-15 14:28:00,5641,Delivered
SH202940,B100285,RC120,2025-05-27 04:17:00,6336,Delivered
SH202941,B100215,RC117,2024-08-21 07:32:00,3803,Delivered
SH202942,B101270,RC109,2024-11-03 11:50:00,634,Delayed
SH202943,B100271,RC104,2024-01-17 14:33:00,5372,Delivered
SH202944,B101689,RC123,2023-01-30 18:24:00,6991,In Transit
SH202945,B100797,RC114,2024-07-01 19:16:00,3224,Delivered
SH202946,B102876,RC108,2023-03-21 04:17:00,7853,Delivered
SH202947,B102886,RC108,2024-12-21 06:18:00,7286,Delivered
SH202948,B100667,RC116,2025-05-31 14:59:00,1911,Delivered
SH202949,B102669,RC102,2024-03-10 15:36:00,1381,Delivered
SH202950,B102853,RC118,2024-04-22 19:57:00,2624,Delivered
SH202951,B101377,RC116,2024-05-24 16:34:00,5544,Delivered
SH202952,B101245,RC101,2024-07-13 03:40:00,4860,Delivered
SH202953,B100126,RC121,2024-01-13 18:27:00,3890,Delayed
SH202954,B100741,RC124,2023-01-19 23:05:00,6648,Delivered
SH202955,B102199,RC121,2023-11-01 01:44:00,1205,Delivered
SH202956,B100450,RC122,2025-01-12 05:17:00,1363,Delivered
SH202957,B101267,RC112,2023-03-14 16:47:00,6418,Delivered
SH202958,B102369,RC108,2025-03-14 13:39:00,5210,Delivered
SH202959,B101827,RC105,2023-11-02 18:55:00,6467,Delivered
SH202960,B101099,RC103,2025-04-30 11:09:00,6597,Delivered
SH202961,B102440,RC123,2024-09-23 09:42:00,6199,In Transit
SH202962,B101023,RC119,2024-10-31 06:57:00,682,Delivered
SH202963,B100269,RC116,2023-01-16 04:24:00,3568,Delivered
SH202964,B101865,RC117,2024-07-03 08:19:00,2684,In Transit
SH202965,B100242,RC119,2025-04-24 07:42:00,6157,Delivered
SH202966,B100151,RC114,2023-12-27 13:16:00,2504,Delivered
SH202967,B101015,RC118,2024-03-13 18:17:00,3742,Returned
SH202968,B101450,RC104,2024-06-25 00:57:00,7519,Delivered
SH202969,B102476,RC119,2023-09-10 16:26:00,584,Delivered
SH202970,B102496,RC108,2023-05-13 11:10:00,1784,Delayed
SH202971,B102422,RC112,2023-11-27 22:37:00,4135,Delivered
SH202972,B100078,RC105,2025-05-05 11:25:00,3752,Delivered
SH202973,B102892,RC108,2025-05-22 16:05:00,3331,Delivered
SH202974,B101682,RC117,2025-02-24 15:49:00,5924,Delivered
SH202975,B100659,RC110,2024-04-15 02:15:00,4183,Delivered
SH202976,B100062,RC120,2023-04-27 10:40:00,6920,In Transit
SH202977,B102757,RC106,2023-08-03 01:34:00,5013,Delivered
SH202978,B100023,RC103,2023-11-18 22:12:00,1419,Delivered
SH202979,B102167,RC106,2023-12-15 05:20:00,3327,Delivered
SH202980,B100293,RC107,2024-03-21 09:40:00,4613,Delivered
SH202981,B101574,RC123,2024-08-21 00:49:00,2235,Delivered
SH202982,B102759,RC110,2023-12-29 03:33:00,4352,In Transit
SH202983,B102843,RC120,2025-03-23 17:46:00,2527,Delivered
SH202984,B102364,RC104,2023-04-15 19:43:00,7764,Delivered
SH202985,B102154,RC108,2025-03-13 08:18:00,3731,Delivered
SH202986,B100218,RC117,2023-03-25 20:43:00,5930,In Transit
SH202987,B101721,RC104,2025-02-02 20:39:00,5400,Delivered
SH202988,B100245,RC109,2024-10-27 19:15:00,5496,In Transit
SH202989,B102413,RC109,2024-02-24 23:26:00,4526,Delivered
SH202990,B101702,RC120,2023-01-25 18:45:00,5449,Delivered
SH202991,B100768,RC106,2023-11-08 22:51:00,4373,Delivered
SH202992,B100235,RC122,2023-07-22 04:02:00,6634,In Transit
SH202993,B102122,RC115,2024-01-31 21:15:00,5681,Delivered
SH202994,B102821,RC111,2024-05-29 01:21:00,7070,Delivered
SH202995,B102985,RC109,2023-12-20 07:41:00,3875,Delivered
SH202996,B101358,RC101,2024-01-02 18:15:00,4516,In Transit
SH202997,B101682,RC117,2024-11-22 07:32:00,4381,Delivered
SH202998,B100838,RC124,2025-01-09 05:24:00,911,Delivered
SH202999,B100889,RC107,2025-05-06 14:47:00,4244,Delayed
SH203000,B102071,RC108,2023-01-11 02:39:00,1446,Delivered
SH203001,B101938,RC107,2024-08-20 23:20:00,7534,Delayed
SH203002,B100220,RC124,2023-09-03 09:24:00,7792,Delivered
SH203003,B102601,RC121,2023-04-08 14:38:00,1861,Delivered
SH203004,B100214,RC118,2025-03-30 17:51:00,6302,Delivered
SH203005,B102634,RC124,2024-06-29 19:52:00,2941,Delivered
SH203006,B101078,RC117,2024-03-19 06:00:00,4466,Delivered
SH203007,B102691,RC109,2023-03-29 21:49:00,7986,In Transit
SH203008,B101186,RC122,2023-05-16 07:49:00,983,Delivered
SH203009,B101375,RC112,2023-05-12 13:25:00,2517,Delivered
SH203010,B102795,RC112,2024-12-25 22:15:00,7614,Delivered
SH203011,B102994,RC112,2023-08-07 12:07:00,7909,Delivered
SH203012,B100041,RC117,2024-06-18 20:55:00,2376,Delivered
SH203013,B101896,RC116,2023-09-30 21:49:00,3358,Delivered
SH203014,B102203,RC117,2025-05-28 23:55:00,804,Delayed
SH203015,B101993,RC122,2025-05-15 13:53:00,7576,In Transit
SH203016,B100603,RC107,2023-02-21 04:11:00,2794,Delivered
SH203017,B100621,RC106,2024-07-28 18:16:00,969,Delivered
SH203018,B102173,RC124,2023-07-12 06:06:00,7321,Delivered
SH203019,B100275,RC120,2023-01-13 04:39:00,819,Delivered
SH203020,B101956,RC101,2024-11-29 14:27:00,1321,Delayed
SH203021,B101568,RC115,2025-03-20 03:59:00,5111,Delivered
SH203022,B102807,RC105,2023-05-19 16:06:00,762,Delayed
SH203023,B100507,RC117,2025-04-15 19:20:00,2399,Delivered
SH203024,B102162,RC112,2023-04-01 04:06:00,1494,Delivered
SH203025,B102286,RC109,2024-05-16 19:41:00,4643,Delivered
SH203026,B102129,RC116,2025-03-16 00:01:00,7864,Delivered
SH203027,B100419,RC122,2024-06-01 20:21:00,4701,Delayed
SH203028,B101557,RC111,2024-10-04 10:37:00,6990,Delivered
SH203029,B100971,RC116,2025-03-29 04:24:00,1152,Delivered
SH203030,B101003,RC120,2024-11-30 21:31:00,3939,Delivered
SH203031,B100703,RC124,2023-06-12 05:26:00,5705,Delivered
SH203032,B100580,RC116,2023-10-14 20:58:00,7300,Delivered
SH203033,B102081,RC120,2024-05-01 19:17:00,3849,Delivered
SH203034,B101404,RC101,2025-03-24 03:25:00,2090,Delivered
SH203035,B101851,RC123,2023-09-12 12:14:00,5025,Delivered
SH203036,B102515,RC101,2023-07-21 22:12:00,5221,Delivered
SH203037,B101407,RC108,2024-11-04 21:41:00,2593,Delivered
SH203038,B102886,RC114,2023-03-29 21:43:00,6320,Delivered
SH203039,B100850,RC113,2023-06-21 18:17:00,7520,Delivered
SH203040,B101471,RC117,2023-04-08 17:37:00,3341,Delivered
SH203041,B100911,RC120,2025-03-31 06:23:00,6361,Delivered
SH203042,B101448,RC120,2023-07-03 06:44:00,824,Delivered
SH203043,B102368,RC115,2023-09-13 18:41:00,6621,Delivered
SH203044,B100410,RC105,2024-03-23 23:42:00,7231,Delivered
SH203045,B101798,RC115,2024-05-29 03:31:00,7389,Delivered
SH203046,B100334,RC104,2024-01-10 17:47:00,6112,Delivered
SH203047,B100894,RC108,2023-02-24 10:21:00,4652,Delivered
SH203048,B101830,RC109,2023-12-05 16:35:00,5071,In Transit
SH203049,B101043,RC110,2023-03-24 05:42:00,3678,Delivered
SH203050,B100483,RC113,2023-06-27 22:32:00,5782,Delivered
SH203051,B100565,RC121,2024-12-09 07:40:00,2348,Delayed
SH203052,B102739,RC112,2024-05-09 06:10:00,5262,Delivered
SH203053,B100879,RC100,2023-04-26 08:32:00,1062,Delivered
SH203054,B102049,RC111,2023-02-05 16:30:00,994,Delivered
SH203055,B100865,RC116,2024-05-24 12:47:00,7605,In Transit
SH203056,B102121,RC120,2024-04-11 22:36:00,6134,Delivered
SH203057,B101571,RC119,2024-08-08 20:20:00,3339,Delivered
SH203058,B100432,RC120,2023-03-27 05:49:00,2591,Delivered
SH203059,B102411,RC106,2023-08-05 22:32:00,2046,Delivered
SH203060,B100691,RC100,2023-11-13 01:28:00,7739,Delivered
SH203061,B102861,RC106,2023-02-04 21:15:00,7987,Delivered
SH203062,B101310,RC100,2023-12-30 09:17:00,6886,Delivered
SH203063,B102311,RC108,2023-11-28 06:44:00,1532,In Transit
SH203064,B100939,RC112,2024-11-02 16:21:00,7237,Delivered
SH203065,B101351,RC121,2024-10-27 03:59:00,2556,Delivered
SH203066,B102055,RC119,2023-01-16 04:01:00,1594,Delivered
SH203067,B100426,RC109,2024-02-22 18:00:00,5813,Delivered
SH203068,B101390,RC102,2024-10-09 02:52:00,3331,Delivered
SH203069,B102399,RC104,2025-01-23 08:52:00,4476,Delivered
SH203070,B102571,RC115,2025-04-19 14:22:00,4701,Delivered
SH203071,B100102,RC114,2024-02-12 16:21:00,5306,Delivered
SH203072,B100209,RC117,2025-04-25 07:52:00,6731,Delivered
SH203073,B100062,RC121,2023-11-27 09:18:00,5183,Delivered
SH203074,B101355,RC117,2023-10-15 23:16:00,2995,Delivered
SH203075,B101035,RC114,2023-09-20 10:06:00,6317,Delivered
SH203076,B102430,RC120,2025-02-12 08:58:00,6532,In Transit
SH203077,B101921,RC112,2023-06-21 09:20:00,4807,Delivered
SH203078,B100357,RC104,2025-03-16 15:15:00,6940,Delivered
SH203079,B101879,RC124,2023-10-31 02:00:00,3066,In Transit
SH203080,B100724,RC120,2024-09-03 10:34:00,6359,Delivered
SH203081,B101779,RC121,2024-05-12 07:24:00,6600,Delivered
SH203082,B101873,RC117,2023-02-15 02:04:00,6455,Delivered
SH203083,B100723,RC117,2023-11-04 03:55:00,3416,Delivered
SH203084,B100209,RC122,2023-10-04 10:01:00,3867,In Transit
SH203085,B102185,RC104,2023-10-27 02:09:00,3110,Delivered
SH203086,B100039,RC104,2023-01-25 10:59:00,7447,Delivered
SH203087,B100601,RC120,2025-01-06 08:38:00,1918,Delivered
SH203088,B101394,RC115,2024-01-13 03:14:00,1732,Delivered
SH203089,B101591,RC117,2024-12-31 21:56:00,3791,Delivered
SH203090,B102358,RC109,2023-04-08 00:43:00,2482,Delivered
SH203091,B102542,RC119,2023-01-12 11:45:00,7235,Delivered
SH203092,B101090,RC110,2024-01-26 15:51:00,3279,Delivered
SH203093,B100947,RC118,2023-10-12 19:24:00,6573,Delivered
SH203094,B102534,RC124,2024-09-13 04:35:00,1018,In Transit
SH203095,B101212,RC114,2025-02-06 12:02:00,4865,In Transit
SH203096,B100583,RC105,2023-04-21 00:40:00,5537,Delivered
SH203097,B101261,RC120,2023-12-07 14:40:00,1490,Delivered
SH203098,B101509,RC124,2023-08-27 18:57:00,4160,Delivered
SH203099,B102615,RC110,2023-05-05 01:13:00,2255,Returned
SH203100,B101315,RC103,2023-05-25 07:59:00,7279,Delivered
SH203101,B100430,RC106,2023-03-22 14:52:00,910,Delivered
SH203102,B102939,RC103,2024-02-17 14:45:00,5710,Returned
SH203103,B100342,RC116,2025-03-13 09:29:00,714,Delivered
SH203104,B102990,RC114,2024-04-13 15:09:00,4140,Delivered
SH203105,B100979,RC115,2024-12-26 12:25:00,4890,Delivered
SH203106,B101488,RC110,2023-03-05 08:24:00,7300,Delivered
SH203107,B101907,RC109,2023-05-31 02:51:00,2744,Delayed
SH203108,B102596,RC121,2023-11-08 17:36:00,1495,Delivered
SH203109,B102793,RC105,2024-07-18 19:19:00,4522,Delivered
SH203110,B102639,RC113,2025-04-06 08:00:00,4576,Delivered
SH203111,B100969,RC120,2023-06-25 07:44:00,3083,In Transit
SH203112,B101257,RC122,2024-09-15 23:54:00,7253,Delivered
SH203113,B101446,RC114,2025-01-20 06:36:00,6304,Delivered
SH203114,B102581,RC111,2025-04-02 02:19:00,3211,Delivered
SH203115,B101359,RC110,2023-01-10 08:00:00,5983,Delivered
SH203116,B101871,RC121,2025-02-22 15:16:00,6612,Delivered
SH203117,B101512,RC104,2023-01-09 18:48:00,6120,Delivered
SH203118,B100852,RC121,2025-02-15 04:37:00,2378,Delivered
SH203119,B100652,RC116,2023-08-24 02:13:00,2880,Delivered
SH203120,B100274,RC109,2023-07-23 13:21:00,7267,Delivered
SH203121,B100414,RC113,2024-07-31 04:28:00,3444,Delivered
SH203122,B100586,RC121,2024-06-13 05:01:00,1230,Delivered
SH203123,B101025,RC103,2025-06-16 02:55:00,4400,Delivered
SH203124,B101354,RC117,2024-10-11 15:36:00,1787,Delivered
SH203125,B100450,RC104,2024-03-09 23:19:00,5203,Delivered
SH203126,B102253,RC100,2023-01-29 15:36:00,2591,Delivered
SH203127,B101101,RC114,2024-12-03 03:43:00,912,Delivered
SH203128,B100347,RC112,2024-03-10 11:09:00,3727,Delivered
SH203129,B101393,RC116,2024-01-01 21:55:00,5260,Delivered
SH203130,B102584,RC100,2023-02-13 14:52:00,7956,In Transit
SH203131,B100909,RC107,2023-03-20 01:14:00,4751,Delivered
SH203132,B102481,RC101,2023-01-12 11:16:00,5002,Delivered
SH203133,B100064,RC119,2023-07-18 05:05:00,5898,Delivered
SH203134,B100345,RC108,2024-01-04 09:51:00,6013,Delivered
SH203135,B100484,RC118,2023-11-29 23:48:00,6230,Delivered
SH203136,B101835,RC104,2024-12-18 14:37:00,2146,Delivered
SH203137,B101190,RC107,2024-04-17 03:51:00,6358,Delivered
SH203138,B102353,RC113,2023-09-01 01:35:00,5045,Delivered
SH203139,B100524,RC104,2023-03-24 08:53:00,2685,Delivered
SH203140,B100996,RC122,2023-12-21 07:23:00,4669,Delivered
SH203141,B101078,RC118,2023-11-25 01:13:00,3109,Delivered
SH203142,B100862,RC103,2023-07-13 18:06:00,6760,Delivered
SH203143,B100386,RC117,2023-11-13 20:47:00,7568,Delivered
SH203144,B100921,RC113,2023-06-16 03:32:00,7088,Delivered
SH203145,B101790,RC110,2024-05-04 07:56:00,2928,Delivered
SH203146,B100338,RC111,2023-12-05 16:44:00,1442,Delivered
SH203147,B101895,RC115,2025-01-11 13:22:00,3618,In Transit
SH203148,B101340,RC101,2025-01-14 12:25:00,6215,Delivered
SH203149,B102964,RC117,2024-02-16 12:54:00,6272,Delivered
SH203150,B100805,RC116,2023-06-16 06:08:00,1446,Delivered
SH203151,B101243,RC114,2024-01-11 22:41:00,4541,Delivered
SH203152,B101485,RC114,2024-03-03 11:05:00,872,Delivered
SH203153,B102125,RC110,2024-03-17 21:54:00,6845,Delivered
SH203154,B101317,RC117,2024-04-03 21:35:00,4810,Delivered
SH203155,B100047,RC107,2024-04-16 05:23:00,5737,Delivered
SH203156,B100695,RC107,2023-03-02 04:06:00,3705,Delivered
SH203157,B102314,RC117,2024-11-10 20:53:00,6450,Delivered
SH203158,B102973,RC107,2024-12-18 15:59:00,5000,In Transit
SH203159,B100815,RC124,2024-03-04 18:32:00,2110,Delivered
SH203160,B100137,RC111,2023-11-01 10:53:00,7287,Delivered
