batch_id,plant_id,line_id,sku_id,production_start,planned_qty_units,actual_qty_units,defect_units,batch_status
B101828,P03,L030,SKU508,2024-09-22 14:44:00,3285,3039,19,Completed
B101829,P04,L016,SKU505,2024-10-16 13:51:00,15495,15186,511,Reworked
B101830,P02,L012,SKU502,2023-09-27 10:22:00,16613,16320,633,Completed
B101831,P04,L004,SKU504,2024-02-26 16:34:00,17943,16592,367,Completed
B101832,P03,L013,SKU506,2023-10-28 15:52:00,18610,17825,545,Scrapped
B101833,P01,L008,SKU507,2023-01-29 03:35:00,8287,8131,102,Completed
B101834,P02,L032,SKU513,2023-04-25 13:53:00,2834,2793,152,Scrapped
B101835,P01,L017,SKU508,2025-05-13 22:45:00,13762,13800,281,Reworked
B101836,P04,L005,SKU505,2024-02-15 10:19:00,3623,3485,62,Reworked
B101837,P02,L003,SKU509,2023-05-13 23:28:00,7045,6867,354,Scrapped
B101838,P01,L028,SKU511,2023-02-09 20:13:00,14644,14319,392,Completed
B101839,P03,L030,SKU506,2023-11-15 01:35:00,12702,12082,815,Completed
B101840,P02,L025,SKU507,2025-06-03 12:54:00,12919,11955,377,Completed
B101841,P01,L004,SKU503,2023-12-13 07:33:00,15521,14285,396,Completed
B101842,P04,L004,SKU512,2025-06-18 12:20:00,4965,4982,32,Completed
B101843,P04,L007,SKU513,2024-03-16 11:41:00,16238,15264,237,Completed
B101844,P03,L025,SKU502,2024-11-18 13:27:00,12557,12343,564,Scrapped
B101845,P03,L025,SKU505,2024-12-07 21:35:00,9562,9348,262,Scrapped
B101846,P02,L027,SKU504,2023-01-26 08:19:00,10345,9930,294,Completed
B101847,P03,L004,SKU513,2023-01-06 11:33:00,11156,11193,403,Scrapped
B101848,P03,L005,SKU500,2025-04-10 05:26:00,11906,11785,342,Completed
B101849,P01,L029,SKU503,2025-04-19 05:23:00,8009,7386,409,Completed
B101850,P01,L030,SKU504,2023-04-30 08:44:00,6014,5999,38,Scrapped
B101851,P02,L024,SKU508,2024-08-04 09:22:00,5042,4894,62,Completed
B101852,P02,L004,SKU503,2025-04-11 08:40:00,8132,7763,57,Completed
B101853,P01,L003,SKU508,2025-05-05 14:00:00,6689,6640,824,Completed
B101854,P01,L002,SKU511,2023-09-24 17:42:00,11290,11161,269,Completed
B101855,P04,L023,SKU512,2025-01-05 15:36:00,18418,17516,399,Reworked
B101856,P02,L028,SKU501,2024-08-04 16:47:00,3945,4017,136,Reworked
B101857,P03,L021,SKU502,2025-04-15 01:18:00,7561,7446,137,Completed
B101858,P03,L009,SKU501,2023-05-13 01:08:00,2884,2827,169,Completed
B101859,P03,L025,SKU513,2024-06-24 21:36:00,19545,18117,200,Completed
B101860,P03,L002,SKU509,2023-01-23 00:58:00,14613,13852,431,Completed
B101861,P02,L027,SKU507,2023-11-18 13:52:00,6346,6121,61,Completed
B101862,P04,L029,SKU511,2023-01-11 06:24:00,9456,9295,425,Completed
B101863,P02,L023,SKU508,2024-02-03 14:56:00,15015,14583,483,Reworked
B101864,P04,L029,SKU503,2024-12-30 23:27:00,19238,19166,179,Scrapped
B101865,P02,L019,SKU507,2024-08-15 05:29:00,12330,11667,306,Scrapped
B101866,P01,L015,SKU510,2023-10-13 04:27:00,6876,6808,322,Completed
B101867,P04,L011,SKU500,2024-01-20 05:43:00,14543,14567,165,Completed
B101868,P01,L030,SKU509,2023-11-27 16:47:00,14343,14292,640,Completed
B101869,P04,L023,SKU507,2024-10-20 12:07:00,13591,13551,617,Scrapped
B101870,P01,L007,SKU501,2023-08-28 14:07:00,2827,2852,338,Completed
B101871,P01,L031,SKU503,2023-03-24 15:55:00,14721,13667,324,Completed
B101872,P03,L002,SKU506,2024-04-01 01:20:00,2353,2328,15,Scrapped
B101873,P04,L019,SKU505,2025-01-16 23:42:00,18299,18607,979,Reworked
B101874,P02,L007,SKU504,2024-03-05 10:09:00,17875,17470,819,Scrapped
B101875,P01,L022,SKU509,2023-07-03 18:28:00,12142,11434,363,Scrapped
B101876,P01,L014,SKU506,2023-02-11 10:55:00,13629,13899,472,Scrapped
B101877,P04,L014,SKU507,2025-04-29 13:16:00,3221,3019,42,Completed
B101878,P03,L022,SKU511,2024-11-15 15:39:00,17739,16915,1108,Completed
B101879,P01,L025,SKU501,2023-05-20 23:47:00,6874,6442,98,Completed
B101880,P02,L013,SKU505,2023-03-08 12:52:00,6717,6491,874,Reworked
B101881,P02,L032,SKU501,2023-04-27 05:56:00,14747,14184,320,Completed
B101882,P01,L016,SKU513,2023-12-05 21:05:00,18899,18315,369,Completed
B101883,P04,L006,SKU502,2024-12-31 16:31:00,10893,11032,304,Scrapped
B101884,P03,L001,SKU512,2023-05-24 21:16:00,11135,10776,401,Completed
B101885,P01,L007,SKU502,2025-01-06 19:57:00,11873,11534,107,Completed
B101886,P03,L023,SKU504,2023-01-02 16:48:00,7240,7302,107,Reworked
B101887,P02,L018,SKU509,2024-10-26 21:12:00,12738,12760,483,Completed
B101888,P01,L011,SKU512,2023-09-12 04:10:00,19297,18215,1351,Scrapped
B101889,P02,L016,SKU502,2025-05-14 11:27:00,8887,8187,175,Completed
B101890,P01,L027,SKU503,2024-03-04 06:15:00,15915,15643,559,Completed
B101891,P01,L019,SKU513,2023-09-01 11:39:00,15930,16001,1275,Completed
B101892,P04,L002,SKU504,2023-08-07 15:11:00,17314,16886,205,Reworked
B101893,P03,L002,SKU503,2025-01-13 23:36:00,15023,14138,1501,Completed
B101894,P01,L016,SKU511,2023-12-29 16:45:00,18586,18477,1069,Reworked
B101895,P04,L013,SKU501,2023-11-13 20:04:00,14857,14663,1207,Scrapped
B101896,P03,L028,SKU513,2024-10-24 02:25:00,19570,19110,179,Completed
B101897,P04,L019,SKU513,2024-04-28 15:48:00,14875,14969,416,Completed
B101898,P03,L025,SKU512,2024-08-20 10:51:00,17064,17037,349,Reworked
B101899,P02,L019,SKU504,2024-02-06 00:57:00,18026,17787,40,Completed
B101900,P03,L012,SKU501,2023-02-27 14:26:00,19701,19434,99,Completed
B101901,P03,L022,SKU506,2023-01-06 06:21:00,12717,12541,117,Completed
B101902,P03,L020,SKU505,2023-02-05 04:40:00,14784,14377,250,Completed
B101903,P01,L024,SKU514,2024-06-01 00:23:00,19407,18754,412,Scrapped
B101904,P02,L007,SKU509,2024-04-07 06:17:00,8844,8764,783,Scrapped
B101905,P01,L021,SKU514,2024-11-03 18:07:00,4145,4066,5,Completed
B101906,P02,L010,SKU511,2025-03-16 04:10:00,17916,17360,995,Completed
B101907,P01,L026,SKU510,2023-06-07 02:19:00,13375,12474,85,Completed
B101908,P01,L026,SKU501,2025-05-11 13:26:00,9712,9616,253,Scrapped
B101909,P04,L020,SKU501,2025-04-18 11:45:00,14904,14674,707,Completed
B101910,P01,L031,SKU500,2024-07-08 08:14:00,2587,2468,29,Scrapped
B101911,P04,L018,SKU508,2024-04-22 08:37:00,10589,10119,34,Completed
B101912,P01,L001,SKU503,2023-06-08 23:51:00,6778,6402,55,Completed
B101913,P04,L020,SKU514,2023-06-10 10:06:00,7187,7303,183,Completed
B101914,P02,L025,SKU501,2023-01-17 19:07:00,19447,19564,1253,Completed
B101915,P03,L004,SKU514,2024-08-04 08:28:00,11900,11615,712,Completed
B101916,P02,L004,SKU510,2024-01-25 19:53:00,4527,4346,50,Completed
B101917,P02,L009,SKU501,2023-06-22 17:31:00,8565,8510,412,Completed
B101918,P02,L028,SKU500,2023-05-01 11:06:00,6367,6193,164,Reworked
B101919,P03,L017,SKU505,2023-02-27 04:19:00,18364,18686,76,Reworked
B101920,P02,L032,SKU505,2024-07-30 20:41:00,7242,6702,298,Completed
B101921,P03,L028,SKU504,2024-09-08 18:48:00,8422,7777,252,Completed
B101922,P04,L018,SKU507,2024-07-22 11:19:00,8014,7828,617,Completed
B101923,P02,L022,SKU501,2023-04-10 15:00:00,5162,4853,622,Completed
B101924,P02,L011,SKU501,2023-02-07 05:20:00,16043,15729,547,Scrapped
B101925,P01,L003,SKU510,2023-04-06 14:17:00,12375,12352,797,Reworked
B101926,P02,L013,SKU514,2024-11-07 10:31:00,9865,9212,132,Completed
B101927,P01,L019,SKU504,2024-10-27 22:46:00,9127,8798,494,Completed
B101928,P01,L006,SKU513,2023-09-23 08:21:00,14000,13844,448,Completed
B101929,P04,L008,SKU505,2023-02-19 16:22:00,3726,3738,257,Completed
B101930,P01,L001,SKU505,2023-10-15 18:15:00,18771,18201,295,Completed
B101931,P02,L024,SKU501,2024-12-29 19:00:00,12167,11444,63,Scrapped
B101932,P04,L029,SKU506,2023-05-10 01:48:00,6097,5966,333,Completed
B101933,P04,L027,SKU507,2024-12-17 12:48:00,11681,11277,80,Completed
B101934,P01,L013,SKU509,2024-02-22 00:00:00,17336,17287,918,Completed
B101935,P01,L019,SKU502,2023-05-08 06:05:00,5117,4991,115,Reworked
B101936,P02,L031,SKU502,2025-04-20 12:05:00,11429,10834,99,Completed
B101937,P03,L019,SKU506,2024-04-11 13:01:00,12757,12698,1253,Completed
B101938,P04,L010,SKU501,2024-08-27 09:30:00,16580,16112,512,Completed
B101939,P01,L011,SKU502,2023-03-28 23:06:00,12212,11451,774,Scrapped
B101940,P01,L024,SKU509,2023-12-01 11:29:00,15255,14893,103,Completed
B101941,P02,L015,SKU514,2024-07-23 07:32:00,15925,16161,1979,Completed
B101942,P04,L027,SKU508,2024-08-03 19:38:00,18040,17869,375,Completed
B101943,P01,L028,SKU502,2023-02-26 15:17:00,8508,8081,156,Completed
B101944,P02,L002,SKU514,2024-06-27 20:19:00,14669,14538,373,Completed
B101945,P01,L024,SKU507,2025-04-30 00:47:00,6477,6141,416,Scrapped
B101946,P01,L012,SKU510,2024-12-08 17:53:00,17197,16754,540,Completed
B101947,P04,L017,SKU502,2023-07-06 22:59:00,19121,18598,1459,Completed
B101948,P01,L009,SKU508,2025-04-01 08:13:00,7295,6891,23,Completed
B101949,P02,L012,SKU501,2024-09-06 14:31:00,12101,11553,33,Completed
B101950,P04,L011,SKU509,2023-02-21 06:01:00,16802,17040,1199,Completed
B101951,P03,L002,SKU503,2023-04-26 11:05:00,2488,2351,49,Completed
B101952,P01,L026,SKU513,2025-04-09 03:12:00,14690,14691,512,Completed
B101953,P02,L005,SKU500,2023-07-08 15:16:00,16772,16549,2292,Completed
B101954,P04,L013,SKU509,2023-03-29 02:00:00,17682,17209,583,Reworked
B101955,P02,L007,SKU502,2024-02-10 20:30:00,5541,5173,405,Reworked
B101956,P03,L006,SKU510,2024-04-18 01:05:00,15628,14697,300,Scrapped
B101957,P03,L012,SKU507,2024-05-30 18:52:00,16148,15145,676,Completed
B101958,P03,L030,SKU514,2024-08-15 23:28:00,2051,2007,14,Completed
B101959,P01,L031,SKU509,2025-06-17 23:26:00,14692,14946,1265,Completed
B101960,P04,L013,SKU505,2024-11-14 07:37:00,13272,13374,1065,Completed
B101961,P04,L017,SKU501,2023-01-24 08:00:00,19438,17932,1616,Completed
B101962,P01,L032,SKU508,2023-03-21 17:11:00,2774,2628,22,Completed
B101963,P04,L008,SKU506,2023-01-01 06:47:00,19380,18134,1040,Completed
B101964,P04,L031,SKU500,2023-12-22 17:05:00,12285,12500,1098,Completed
B101965,P03,L004,SKU508,2023-11-12 07:55:00,6939,6547,109,Reworked
B101966,P02,L008,SKU503,2025-04-20 04:29:00,8974,8436,458,Completed
B101967,P02,L011,SKU503,2023-11-26 12:58:00,15796,15513,538,Completed
B101968,P04,L002,SKU500,2023-01-28 14:07:00,19928,19442,12,Completed
B101969,P01,L027,SKU505,2025-03-06 10:53:00,7703,7260,72,Completed
B101970,P04,L028,SKU503,2023-08-23 05:52:00,19706,19450,506,Scrapped
B101971,P04,L013,SKU501,2025-04-01 07:46:00,13325,12388,143,Completed
B101972,P03,L027,SKU506,2024-11-28 00:04:00,5456,5030,17,Completed
B101973,P02,L025,SKU503,2025-03-03 11:20:00,12759,11843,309,Completed
B101974,P03,L026,SKU502,2025-01-07 17:56:00,16431,15716,67,Completed
B101975,P01,L026,SKU507,2023-05-09 20:39:00,2981,3033,29,Completed
B101976,P04,L019,SKU500,2024-07-17 13:30:00,3420,3333,341,Reworked
B101977,P02,L004,SKU514,2024-01-06 21:27:00,2093,2083,6,Reworked
B101978,P01,L030,SKU507,2024-07-19 21:35:00,12266,11679,473,Reworked
B101979,P04,L020,SKU514,2024-11-02 07:07:00,3039,3014,35,Completed
B101980,P03,L029,SKU513,2024-03-26 20:39:00,18777,19089,305,Completed
B101981,P03,L031,SKU514,2023-10-09 08:23:00,4302,4111,154,Completed
B101982,P01,L006,SKU508,2025-04-04 16:47:00,3289,3354,61,Reworked
B101983,P04,L013,SKU506,2024-08-19 21:56:00,6637,6529,103,Scrapped
B101984,P03,L007,SKU510,2025-03-07 23:43:00,15737,15656,1268,Completed
B101985,P04,L002,SKU501,2023-08-02 10:17:00,18325,17321,2057,Completed
B101986,P04,L031,SKU512,2025-01-24 10:23:00,6518,6415,212,Completed
B101987,P01,L030,SKU504,2023-10-19 01:51:00,11335,11007,417,Reworked
B101988,P01,L030,SKU500,2024-02-19 10:30:00,15927,16176,372,Completed
B101989,P04,L029,SKU503,2025-02-13 09:16:00,16344,16515,290,Completed
B101990,P03,L021,SKU503,2023-11-16 05:54:00,4752,4560,63,Completed
B101991,P02,L017,SKU500,2023-08-14 10:59:00,17089,17339,67,Completed
B101992,P02,L032,SKU510,2025-04-03 23:51:00,17611,17760,235,Completed
B101993,P03,L018,SKU501,2025-05-17 21:24:00,15228,14908,112,Completed
B101994,P04,L021,SKU512,2023-10-07 23:15:00,11490,10665,245,Completed
B101995,P01,L007,SKU506,2023-10-03 15:12:00,9044,8465,285,Completed
B101996,P03,L024,SKU510,2023-07-24 21:43:00,18009,16706,231,Completed
B101997,P04,L027,SKU505,2023-01-22 04:12:00,17549,16334,338,Reworked
B101998,P02,L022,SKU501,2024-05-12 14:15:00,11327,11527,158,Reworked
B101999,P02,L016,SKU502,2023-08-18 09:51:00,15356,14453,657,Completed
B102000,P04,L007,SKU509,2025-02-03 04:11:00,9198,9097,424,Scrapped
B102001,P01,L002,SKU510,2023-06-04 02:01:00,15376,15124,130,Completed
B102002,P02,L021,SKU504,2024-07-25 17:54:00,3607,3546,67,Reworked
B102003,P02,L022,SKU505,2024-04-01 03:27:00,18228,17146,658,Reworked
B102004,P04,L025,SKU514,2024-07-04 17:35:00,11279,11030,59,Completed
B102005,P01,L031,SKU512,2023-04-12 10:40:00,12775,12552,463,Completed
B102006,P02,L016,SKU506,2024-02-24 21:33:00,5409,5284,64,Completed
B102007,P01,L027,SKU503,2024-07-17 10:39:00,11514,10807,64,Completed
B102008,P04,L023,SKU504,2023-11-03 20:20:00,2056,2040,44,Reworked
B102009,P03,L009,SKU508,2025-02-26 09:49:00,18022,16712,761,Completed
B102010,P02,L028,SKU508,2024-04-21 13:56:00,15479,15155,446,Completed
B102011,P02,L002,SKU502,2023-11-23 06:24:00,10180,9809,169,Completed
B102012,P01,L020,SKU500,2023-01-28 17:42:00,17045,16108,1629,Completed
B102013,P04,L031,SKU507,2023-06-01 15:26:00,16608,16620,182,Scrapped
B102014,P03,L022,SKU511,2024-03-04 22:22:00,4143,3884,69,Completed
B102015,P02,L030,SKU502,2023-12-27 00:32:00,2969,3008,27,Completed
B102016,P02,L002,SKU506,2025-02-23 08:42:00,6564,6619,302,Completed
B102017,P03,L018,SKU502,2024-12-08 08:53:00,2023,1934,125,Reworked
B102018,P03,L025,SKU503,2023-05-24 01:45:00,12316,11706,1005,Completed
B102019,P02,L021,SKU509,2024-06-16 08:08:00,11509,10746,141,Completed
B102020,P02,L029,SKU504,2024-02-13 23:11:00,11683,11818,128,Scrapped
B102021,P03,L015,SKU503,2023-04-02 00:41:00,3325,3267,117,Completed
B102022,P03,L022,SKU514,2024-08-22 07:43:00,18527,17103,203,Scrapped
B102023,P03,L014,SKU502,2024-04-28 11:14:00,19577,19011,1419,Completed
B102024,P01,L028,SKU502,2023-03-20 17:05:00,12629,11727,169,Completed
B102025,P02,L004,SKU513,2024-02-26 06:38:00,2099,2051,58,Completed
B102026,P03,L009,SKU508,2024-10-20 12:01:00,9127,8861,475,Completed
B102027,P04,L004,SKU500,2023-10-22 09:37:00,14926,13855,282,Completed
B102028,P03,L023,SKU506,2023-11-18 04:50:00,15477,15501,801,Scrapped
B102029,P02,L008,SKU508,2023-04-10 03:28:00,6380,6036,143,Completed
B102030,P03,L011,SKU503,2023-07-03 21:42:00,16808,16373,919,Completed
B102031,P01,L027,SKU508,2025-06-02 00:01:00,19415,19102,881,Completed
B102032,P01,L012,SKU509,2024-07-12 17:15:00,11156,11337,883,Reworked
B102033,P03,L005,SKU503,2023-06-08 10:32:00,8867,8595,732,Completed
B102034,P04,L001,SKU512,2024-03-10 11:26:00,11470,11604,71,Completed
B102035,P04,L008,SKU506,2023-06-23 11:14:00,2491,2380,42,Completed
B102036,P03,L030,SKU514,2024-02-03 11:11:00,11422,11487,295,Completed
B102037,P01,L018,SKU501,2023-05-12 00:35:00,2484,2343,99,Completed
B102038,P04,L032,SKU504,2024-07-10 22:07:00,2626,2601,137,Completed
B102039,P02,L007,SKU510,2024-05-28 04:10:00,11960,11109,64,Reworked
B102040,P02,L012,SKU513,2024-07-24 02:11:00,11194,11402,91,Completed
B102041,P04,L006,SKU503,2024-02-04 07:15:00,19760,20064,839,Completed
B102042,P03,L013,SKU514,2023-09-15 09:06:00,11138,10739,820,Reworked
B102043,P03,L019,SKU502,2023-08-13 14:26:00,19635,19092,390,Completed
B102044,P02,L026,SKU506,2023-07-13 15:08:00,16527,16192,224,Scrapped
B102045,P04,L012,SKU504,2024-01-22 11:32:00,8070,7646,704,Reworked
B102046,P02,L025,SKU506,2024-02-11 07:34:00,18671,18436,1151,Completed
B102047,P03,L021,SKU513,2024-08-29 04:04:00,10688,10579,130,Completed
B102048,P04,L010,SKU510,2023-02-17 04:35:00,12709,12359,239,Reworked
B102049,P03,L030,SKU511,2023-09-11 12:43:00,3808,3559,173,Completed
B102050,P01,L014,SKU503,2025-02-06 08:41:00,5826,5895,308,Reworked
B102051,P02,L005,SKU514,2025-04-03 17:18:00,11399,10618,36,Scrapped
B102052,P02,L031,SKU506,2025-04-17 19:34:00,6882,6764,458,Completed
B102053,P04,L030,SKU509,2023-10-03 17:04:00,12794,11902,974,Completed
B102054,P03,L002,SKU510,2023-05-04 10:01:00,3438,3213,164,Completed
B102055,P02,L029,SKU509,2023-06-28 08:40:00,6519,6010,254,Completed
B102056,P03,L031,SKU509,2023-04-29 16:29:00,13972,13361,212,Reworked
B102057,P03,L027,SKU507,2025-05-09 02:39:00,13018,12809,285,Completed
B102058,P02,L009,SKU509,2025-03-06 01:10:00,19705,19156,563,Scrapped
B102059,P02,L021,SKU513,2024-12-30 12:06:00,18194,17965,262,Completed
B102060,P04,L018,SKU505,2024-10-18 19:43:00,16591,16383,237,Completed
B102061,P03,L020,SKU507,2023-11-05 19:46:00,2017,1883,115,Completed
B102062,P01,L020,SKU502,2024-03-04 02:51:00,12844,11890,27,Reworked
B102063,P03,L021,SKU505,2025-01-27 06:55:00,6120,6013,129,Completed
B102064,P03,L017,SKU511,2025-01-02 22:19:00,6804,6704,41,Scrapped
B102065,P03,L023,SKU509,2024-04-11 22:23:00,5778,5637,884,Completed
B102066,P03,L017,SKU503,2025-01-23 19:20:00,10206,9640,300,Scrapped
B102067,P04,L001,SKU508,2023-11-09 01:51:00,4229,4233,193,Completed
B102068,P02,L002,SKU512,2024-01-08 03:38:00,11572,10733,63,Completed
B102069,P02,L031,SKU501,2025-01-25 15:36:00,4989,4905,120,Completed
B102070,P01,L030,SKU500,2023-12-05 18:46:00,11008,10259,83,Completed
B102071,P03,L019,SKU505,2024-11-07 22:45:00,13266,13072,592,Completed
B102072,P02,L006,SKU509,2024-02-12 22:58:00,5234,5033,21,Completed
B102073,P02,L026,SKU504,2023-09-26 02:05:00,3848,3816,438,Completed
B102074,P03,L005,SKU512,2023-07-16 22:49:00,16512,15277,392,Completed
B102075,P02,L013,SKU512,2024-06-30 00:15:00,15293,14918,69,Completed
B102076,P02,L011,SKU507,2024-03-07 16:38:00,6706,6266,147,Reworked
B102077,P02,L001,SKU505,2023-11-29 10:49:00,17966,17754,528,Completed
B102078,P02,L026,SKU500,2024-10-30 20:10:00,5980,5573,209,Completed
B102079,P01,L017,SKU512,2023-01-01 22:43:00,18678,17321,816,Completed
B102080,P04,L011,SKU513,2023-03-24 23:22:00,4039,4003,208,Completed
B102081,P01,L017,SKU506,2025-05-15 15:13:00,13883,12860,333,Reworked
B102082,P02,L001,SKU507,2024-08-20 04:14:00,2345,2210,59,Reworked
B102083,P03,L014,SKU511,2024-05-09 15:59:00,5553,5566,75,Scrapped
B102084,P01,L017,SKU510,2023-01-14 06:15:00,9284,9292,574,Completed
B102085,P03,L011,SKU502,2024-06-22 14:08:00,3535,3554,113,Completed
B102086,P03,L027,SKU510,2024-01-27 07:36:00,10225,9740,179,Completed
B102087,P03,L008,SKU513,2024-06-23 21:39:00,6176,6008,136,Completed
B102088,P02,L005,SKU511,2023-02-06 21:36:00,3781,3770,375,Completed
B102089,P01,L017,SKU507,2024-05-10 13:51:00,19315,18034,1322,Scrapped
B102090,P04,L029,SKU507,2024-06-04 01:57:00,19672,19523,631,Reworked
B102091,P02,L013,SKU503,2023-09-19 01:02:00,19322,17964,1223,Reworked
B102092,P04,L002,SKU509,2023-02-19 01:28:00,4773,4827,79,Reworked
B102093,P01,L032,SKU503,2025-05-24 10:02:00,8874,8729,378,Scrapped
B102094,P01,L015,SKU505,2024-09-30 10:44:00,7893,7650,109,Reworked
B102095,P04,L006,SKU503,2024-07-13 12:02:00,7864,7616,295,Reworked
B102096,P04,L020,SKU505,2024-11-21 09:07:00,9498,8910,1559,Reworked
B102097,P04,L011,SKU505,2024-08-26 19:54:00,11180,10672,127,Reworked
B102098,P04,L031,SKU501,2023-05-01 22:54:00,10732,10653,114,Reworked
B102099,P01,L010,SKU510,2024-02-14 07:31:00,7250,7062,190,Completed
B102100,P04,L018,SKU506,2025-03-10 19:16:00,19636,19104,627,Completed
B102101,P03,L018,SKU514,2023-09-17 01:48:00,19633,18445,170,Completed
B102102,P01,L008,SKU502,2025-05-24 23:42:00,7961,7873,269,Scrapped
B102103,P01,L016,SKU510,2023-02-27 21:56:00,5981,5736,71,Completed
B102104,P04,L004,SKU502,2023-10-25 15:37:00,11588,10872,171,Completed
B102105,P02,L021,SKU508,2023-11-12 04:58:00,8644,8768,80,Completed
B102106,P04,L025,SKU507,2024-07-09 16:13:00,19768,19188,1198,Reworked
B102107,P01,L031,SKU506,2023-06-08 11:42:00,9728,9463,218,Reworked
B102108,P02,L011,SKU509,2023-07-26 05:26:00,2716,2765,17,Completed
B102109,P02,L010,SKU512,2024-08-18 21:06:00,4251,4066,310,Scrapped
B102110,P02,L018,SKU504,2023-09-14 04:02:00,3342,3389,104,Reworked
B102111,P03,L023,SKU512,2025-03-02 02:29:00,8890,8796,110,Completed
B102112,P04,L032,SKU502,2025-02-22 04:09:00,7697,7568,319,Reworked
B102113,P04,L001,SKU504,2023-09-30 11:30:00,17421,16435,1485,Completed
B102114,P03,L008,SKU504,2024-05-18 22:53:00,18030,16680,455,Completed
B102115,P01,L009,SKU514,2023-10-27 14:15:00,4526,4362,225,Scrapped
B102116,P04,L009,SKU501,2023-11-07 09:14:00,19002,17501,1149,Completed
B102117,P03,L015,SKU505,2024-08-26 07:52:00,12512,11599,735,Scrapped
B102118,P03,L028,SKU506,2023-09-21 19:30:00,7522,7368,310,Reworked
B102119,P03,L001,SKU512,2023-05-15 08:15:00,9319,9248,131,Scrapped
B102120,P04,L027,SKU507,2023-08-22 04:54:00,9944,9315,1270,Reworked
B102121,P04,L020,SKU514,2025-04-16 11:50:00,5069,5034,34,Reworked
B102122,P03,L020,SKU511,2023-08-22 09:22:00,17613,17876,113,Completed
B102123,P03,L022,SKU510,2023-11-24 11:05:00,2222,2209,133,Scrapped
B102124,P03,L004,SKU511,2024-07-19 22:27:00,3255,3250,56,Reworked
B102125,P02,L024,SKU502,2023-04-02 01:54:00,6920,6851,686,Completed
B102126,P02,L008,SKU506,2023-08-30 14:42:00,4584,4320,31,Completed
B102127,P03,L017,SKU508,2023-06-07 05:10:00,3112,2975,84,Completed
B102128,P01,L022,SKU503,2025-04-11 22:14:00,8901,9033,118,Completed
B102129,P02,L020,SKU501,2025-04-19 11:18:00,8781,8659,364,Completed
B102130,P03,L011,SKU502,2024-11-11 03:51:00,4260,4255,59,Scrapped
B102131,P04,L013,SKU511,2023-08-11 09:46:00,16583,16862,1120,Completed
B102132,P03,L016,SKU509,2024-07-08 18:33:00,17886,16869,863,Reworked
B102133,P02,L002,SKU504,2024-08-19 01:00:00,14954,14238,450,Scrapped
B102134,P02,L024,SKU511,2025-02-21 10:34:00,11399,11222,173,Scrapped
B102135,P03,L004,SKU510,2023-05-21 13:10:00,19052,17574,956,Completed
B102136,P03,L015,SKU512,2024-10-24 15:05:00,8309,8118,440,Completed
B102137,P01,L021,SKU513,2023-06-24 16:35:00,9686,9694,593,Reworked
B102138,P03,L003,SKU513,2024-05-26 19:46:00,2271,2227,82,Scrapped
B102139,P02,L032,SKU502,2025-03-02 07:32:00,14740,13996,217,Completed
B102140,P03,L013,SKU511,2023-02-25 20:46:00,3664,3636,171,Completed
